id,area,amoblado,numero_habitaciones
144425,44,10,1,1
144426,27,72,0,3
144427,58,44,0,3
144428,77,19,0,4
144429,65,97,0,3
144430,27,46,0,3
144431,60,02,1,1
144432,66,74,1,2
144433,49,67,1,4
144434,31,17,0,3
144435,60,53,1,4
144436,52,37,1,4
144437,77,01,0,4
144438,36,01,0,3
144439,64,31,0,4
144440,36,09,1,3
144441,30,32,0,3
144442,57,33,1,4
144443,73,81,1,3
144444,48,28,0,3
144445,31,98,1,4
144446,76,16,1,2
144447,41,13,1,2
144448,61,71,0,2
144449,28,89,1,2
144450,35,43,0,2
144451,56,08,1,4
144452,68,85,0,3
144453,44,30,1,1
144454,31,45,0,4
144455,31,15,0,3
144456,78,80,0,3
144457,65,30,1,4
144458,49,59,1,4
144459,37,61,0,3
144460,41,07,0,3
144461,56,85,1,4
144462,46,07,1,3
144463,25,41,1,1
144464,67,48,0,4
144465,77,54,1,4
144466,44,99,0,2
144467,67,94,0,2
144468,31,70,0,4
144469,49,26,0,2
144470,30,02,1,4
144471,26,89,1,3
144472,28,60,0,2
144473,42,53,1,1
144474,51,38,0,4
144475,63,42,1,1
144476,38,84,1,3
144477,43,23,1,3
144478,38,50,0,3
144479,49,37,1,1
144480,30,51,0,1
144481,59,35,1,3
144482,56,49,1,4
144483,63,37,0,2
144484,30,34,0,4
144485,38,04,0,4
144486,56,13,1,4
144487,40,53,0,4
144488,60,86,0,2
144489,61,35,0,2
144490,77,71,0,3
144491,75,71,1,4
144492,44,89,0,1
144493,39,63,1,1
144494,28,26,1,2
144495,27,92,1,1
144496,33,95,0,2
144497,48,44,0,1
144498,69,54,0,2
144499,27,53,0,4
144500,31,04,1,1
144501,46,87,1,2
144502,71,69,1,4
144503,35,28,1,1
144504,70,81,0,2
144505,26,20,0,2
144506,42,19,1,3
144507,77,94,1,1
144508,75,13,1,2
144509,28,06,0,1
144510,75,26,0,2
144511,60,10,1,3
144512,29,07,1,3
144513,27,09,0,2
144514,42,22,1,2
144515,53,21,1,1
144516,58,72,0,4
144517,51,14,1,3
144518,53,36,0,1
144519,68,73,1,4
144520,35,09,1,1
144521,26,57,1,3
144522,78,82,0,1
144523,32,56,0,4
144524,67,27,0,1
144525,68,77,0,2
144526,61,37,1,2
144527,55,15,1,4
144528,26,14,0,3
144529,39,86,0,1
144530,47,04,0,2
144531,29,06,1,4
144532,74,48,0,2
144533,53,02,1,2
144534,65,86,0,2
144535,79,45,0,1
144536,72,35,0,1
144537,39,60,0,4
144538,60,03,0,3
144539,71,98,1,2
144540,51,65,0,4
144541,38,54,1,1
144542,73,16,0,2
144543,42,95,1,3
144544,75,49,1,1
144545,76,49,0,4
144546,74,67,1,1
144547,62,86,0,4
144548,72,41,0,1
144549,76,36,1,1
144550,59,99,1,4
144551,66,09,0,4
144552,62,90,0,1
144553,57,30,1,2
144554,78,87,1,1
144555,27,32,1,2
144556,43,47,0,4
144557,63,44,1,4
144558,32,25,0,4
144559,53,76,0,2
144560,65,37,0,2
144561,59,09,1,4
144562,79,19,0,3
144563,52,61,1,3
144564,29,24,1,1
144565,37,98,1,2
144566,47,93,0,1
144567,73,29,0,1
144568,60,95,0,3
144569,67,98,0,1
144570,77,65,0,4
144571,45,94,1,3
144572,37,75,0,4
144573,42,49,1,3
144574,38,33,0,1
144575,37,64,1,1
144576,31,75,0,3
144577,55,07,1,2
144578,53,76,1,3
144579,32,25,0,3
144580,66,72,1,4
144581,75,14,1,3
144582,65,34,0,1
144583,62,66,1,3
144584,54,42,0,2
144585,50,99,0,1
144586,41,23,0,3
144587,34,48,1,4
144588,35,88,1,4
144589,65,17,0,4
144590,37,86,1,4
144591,33,69,0,1
144592,63,46,0,1
144593,60,86,1,4
144594,69,51,1,2
144595,65,61,0,2
144596,28,87,1,2
144597,74,08,0,4
144598,32,25,1,4
144599,57,80,1,2
144600,57,01,1,1
144601,77,55,1,1
144602,39,34,0,4
144603,42,03,0,2
144604,64,73,0,4
144605,34,92,1,1
144606,72,97,0,2
144607,63,04,1,4
144608,32,52,0,4
144609,26,25,0,4
144610,69,25,0,2
144611,47,00,1,3
144612,73,23,1,2
144613,39,84,1,4
144614,50,06,1,2
144615,61,82,1,1
144616,31,43,1,1
144617,77,55,0,3
144618,40,89,1,3
144619,42,80,1,3
144620,48,16,0,3
144621,67,15,1,3
144622,54,68,1,1
144623,78,85,1,2
144624,26,11,0,4
144625,44,39,1,4
144626,46,10,1,4
144627,60,72,0,4
144628,52,46,1,4
144629,33,28,1,3
144630,62,22,1,2
144631,59,86,1,3
144632,77,36,1,2
144633,72,07,0,2
144634,64,12,0,2
144635,28,01,1,3
144636,28,11,0,1
144637,78,47,1,3
144638,64,67,1,4
144639,69,51,0,2
144640,58,20,1,1
144641,61,89,1,2
144642,62,73,0,3
144643,65,30,0,1
144644,33,67,1,4
144645,55,61,1,3
144646,60,10,1,3
144647,59,97,0,3
144648,66,74,0,2
144649,71,40,1,2
144650,69,43,0,4
144651,29,26,0,2
144652,40,07,0,4
144653,58,91,1,3
144654,47,66,1,1
144655,25,83,0,4
144656,73,88,0,2
144657,62,06,0,2
144658,55,54,1,2
144659,58,36,1,4
144660,62,30,1,4
144661,37,16,0,2
144662,26,02,0,4
144663,55,37,1,1
144664,37,30,0,4
144665,27,64,1,2
144666,61,47,1,1
144667,44,07,1,4
144668,65,52,1,1
144669,31,08,0,4
144670,78,75,0,2
144671,50,57,1,2
144672,65,59,0,2
144673,32,18,0,2
144674,28,84,1,1
144675,25,98,1,4
144676,27,10,0,1
144677,40,79,1,3
144678,28,46,1,3
144679,61,57,0,3
144680,36,13,1,3
144681,76,63,1,2
144682,58,90,0,1
144683,39,12,0,2
144684,46,15,0,3
144685,71,93,1,2
144686,36,27,1,2
144687,51,46,0,1
144688,26,58,0,4
144689,47,71,0,2
144690,70,00,1,1
144691,32,86,1,3
144692,75,58,0,4
144693,69,70,0,4
144694,33,03,0,1
144695,58,63,0,2
144696,60,48,0,3
144697,69,87,1,1
144698,25,22,1,3
144699,67,36,1,2
144700,25,72,0,4
144701,39,08,0,2
144702,77,02,1,4
144703,55,29,1,4
144704,47,03,0,2
144705,63,87,0,1
144706,49,83,1,1
144707,76,83,1,4
144708,72,28,0,2
144709,78,75,0,1
144710,64,87,1,3
144711,79,43,0,4
144712,66,16,0,4
144713,54,94,1,4
144714,48,52,1,4
144715,59,10,1,3
144716,76,33,1,2
144717,61,67,0,2
144718,78,65,1,4
144719,79,72,1,1
144720,34,07,1,4
144721,48,36,1,4
144722,53,99,1,3
144723,35,03,1,2
144724,40,58,0,4
144725,76,60,1,4
144726,77,13,1,3
144727,74,81,1,4
144728,76,08,0,1
144729,51,51,0,4
144730,55,71,1,4
144731,37,37,1,1
144732,50,14,0,4
144733,57,40,1,4
144734,61,74,0,2
144735,54,74,0,1
144736,52,92,1,4
144737,40,53,0,2
144738,38,91,1,2
144739,67,41,1,1
144740,41,21,1,3
144741,79,16,1,4
144742,53,25,0,4
144743,78,15,0,1
144744,30,98,0,1
144745,55,30,0,4
144746,69,66,0,3
144747,37,30,0,1
144748,39,14,0,4
144749,38,81,1,2
144750,66,30,0,2
144751,35,40,1,3
144752,27,15,0,1
144753,75,51,0,1
144754,36,07,0,3
144755,69,69,0,4
144756,78,10,1,3
144757,74,03,0,4
144758,35,55,0,2
144759,48,79,1,1
144760,75,51,1,3
144761,49,62,0,1
144762,77,85,0,2
144763,36,61,1,1
144764,42,81,0,1
144765,58,81,1,1
144766,79,44,0,1
144767,35,77,1,4
144768,63,83,0,3
144769,67,69,0,3
144770,26,43,0,2
144771,49,95,0,1
144772,78,94,1,4
144773,50,87,0,3
144774,69,54,1,4
144775,79,37,0,2
144776,77,42,1,1
144777,57,92,1,4
144778,41,08,1,1
144779,66,73,1,1
144780,26,84,1,3
144781,58,46,0,4
144782,30,31,0,4
144783,32,28,1,3
144784,51,20,0,2
144785,46,39,1,4
144786,58,34,0,1
144787,40,42,0,2
144788,40,98,1,2
144789,28,84,1,2
144790,76,86,0,4
144791,59,38,1,1
144792,60,06,1,2
144793,77,54,0,4
144794,43,43,1,3
144795,48,64,1,3
144796,53,94,0,2
144797,75,30,0,1
144798,41,19,0,4
144799,39,01,0,4
144800,53,93,0,2
144801,43,83,0,4
144802,73,21,0,4
144803,40,15,1,3
144804,76,72,0,3
144805,63,62,0,1
144806,76,92,0,2
144807,29,98,1,1
144808,67,74,1,3
144809,76,31,1,1
144810,78,04,0,1
144811,38,22,1,1
144812,54,05,1,3
144813,65,19,1,3
144814,44,62,0,2
144815,50,75,1,1
144816,38,68,0,1
144817,79,98,0,3
144818,43,94,0,1
144819,73,24,1,2
144820,52,58,1,4
144821,38,54,1,3
144822,28,57,0,3
144823,59,07,0,4
144824,36,75,1,2
144825,72,86,1,3
144826,25,12,0,1
144827,76,47,0,2
144828,67,76,1,1
144829,54,58,1,3
144830,61,35,1,1
144831,50,72,1,2
144832,74,31,1,1
144833,45,05,0,4
144834,44,43,1,4
144835,51,95,0,3
144836,62,45,1,4
144837,32,86,0,1
144838,51,33,1,2
144839,42,47,0,2
144840,42,79,1,3
144841,78,24,1,2
144842,36,92,1,1
144843,79,28,1,1
144844,29,00,0,3
144845,39,64,0,1
144846,73,69,0,3
144847,42,47,1,2
144848,54,77,1,1
144849,76,64,1,2
144850,69,38,1,4
144851,51,63,0,1
144852,53,54,0,2
144853,53,89,0,2
144854,47,50,0,4
144855,38,63,1,1
144856,63,63,0,1
144857,75,24,1,4
144858,43,39,0,3
144859,36,35,1,1
144860,61,19,1,4
144861,48,56,0,3
144862,66,65,0,2
144863,26,32,1,3
144864,56,06,1,1
144865,74,02,0,1
144866,58,64,1,1
144867,75,31,0,4
144868,56,58,1,4
144869,39,54,0,3
144870,67,96,1,1
144871,71,68,1,1
144872,58,30,0,4
144873,46,02,0,4
144874,27,45,0,4
144875,68,80,1,3
144876,39,69,1,4
144877,74,28,1,2
144878,62,82,1,1
144879,26,00,1,3
144880,64,65,1,4
144881,56,28,1,3
144882,78,85,1,3
144883,28,40,1,3
144884,28,44,0,3
144885,63,46,1,2
144886,43,23,1,4
144887,54,74,0,2
144888,29,12,0,3
144889,79,12,1,2
144890,36,56,1,4
144891,47,10,0,3
144892,36,73,1,2
144893,66,87,0,1
144894,28,07,1,2
144895,47,90,1,4
144896,69,38,0,3
144897,67,48,0,4
144898,29,11,1,1
144899,35,09,1,2
144900,25,28,0,3
144901,75,60,0,2
144902,40,05,1,1
144903,73,19,0,3
144904,48,20,1,3
144905,51,79,1,1
144906,28,26,0,3
144907,63,65,1,1
144908,43,19,0,2
144909,67,36,0,1
144910,26,35,1,2
144911,52,28,1,3
144912,37,92,0,1
144913,38,88,0,2
144914,46,08,0,1
144915,35,19,0,1
144916,67,43,1,4
144917,46,62,1,3
144918,69,94,0,4
144919,50,92,1,3
144920,79,17,0,1
144921,27,40,1,1
144922,30,32,1,2
144923,72,05,0,2
144924,35,56,1,1
144925,65,33,1,2
144926,28,39,0,1
144927,47,27,1,1
144928,47,88,1,2
144929,46,89,0,1
144930,33,65,0,2
144931,76,38,1,3
144932,64,83,1,3
144933,61,52,1,1
144934,34,23,0,1
144935,52,97,1,4
144936,70,38,1,4
144937,56,01,0,3
144938,46,61,1,4
144939,69,84,0,4
144940,53,20,0,4
144941,63,40,1,3
144942,54,75,0,3
144943,66,68,0,2
144944,32,02,0,1
144945,65,66,1,2
144946,74,30,0,1
144947,73,74,0,4
144948,79,82,0,1
144949,68,79,0,1
144950,55,91,0,1
144951,50,62,1,2
144952,62,50,0,2
144953,44,87,0,3
144954,68,45,0,3
144955,25,61,0,4
144956,59,40,1,4
144957,34,36,1,4
144958,76,17,1,2
144959,73,81,0,3
144960,62,76,1,1
144961,63,00,0,1
144962,76,12,1,2
144963,27,98,0,1
144964,39,59,1,4
144965,73,37,0,4
144966,59,18,0,2
144967,54,74,0,2
144968,43,29,1,1
144969,41,89,0,1
144970,38,35,0,3
144971,42,91,0,4
144972,26,62,0,4
144973,77,72,1,1
144974,58,88,1,3
144975,78,14,1,1
144976,35,09,0,2
144977,75,01,0,4
144978,33,81,0,2
144979,68,74,0,1
144980,73,98,0,4
144981,44,65,0,2
144982,45,99,1,4
144983,66,48,0,3
144984,64,83,0,3
144985,26,77,1,2
144986,52,00,0,3
144987,66,41,0,2
144988,58,19,0,1
144989,32,02,0,3
144990,32,85,1,4
144991,39,09,1,3
144992,42,37,0,3
144993,70,40,0,3
144994,40,82,0,3
144995,47,16,1,1
144996,44,11,0,3
144997,43,84,1,4
144998,67,49,0,2
144999,79,19,0,1
145000,47,26,0,3
145001,46,75,1,3
145002,72,08,0,2
145003,62,42,0,3
145004,42,54,1,1
145005,51,06,0,2
145006,39,72,1,4
145007,76,02,1,4
145008,71,95,0,4
145009,38,14,0,1
145010,62,03,1,4
145011,41,52,0,1
145012,37,55,1,4
145013,71,23,1,4
145014,38,50,0,1
145015,57,83,0,4
145016,51,94,1,4
145017,25,92,1,3
145018,62,96,0,3
145019,75,75,0,2
145020,63,86,0,3
145021,66,27,0,3
145022,28,13,1,4
145023,64,90,0,1
145024,79,46,0,1
145025,37,69,0,4
145026,42,47,1,2
145027,41,53,0,4
145028,57,20,0,1
145029,56,54,0,1
145030,38,58,0,1
145031,40,92,1,3
145032,29,02,0,4
145033,60,22,1,3
145034,67,84,0,3
145035,70,92,1,4
145036,72,26,0,2
145037,46,36,1,1
145038,51,40,1,4
145039,37,74,1,4
145040,59,66,1,3
145041,53,79,1,1
145042,79,59,0,3
145043,51,04,1,2
145044,64,15,0,2
145045,79,73,0,3
145046,28,21,1,2
145047,33,04,1,1
145048,47,25,0,4
145049,79,68,1,3
145050,68,87,1,1
145051,74,37,1,1
145052,54,83,1,4
145053,59,16,0,4
145054,39,24,1,1
145055,46,38,0,3
145056,64,17,1,1
145057,77,00,0,1
145058,30,82,0,4
145059,43,06,0,1
145060,75,51,1,1
145061,66,24,0,3
145062,64,04,1,4
145063,27,55,1,2
145064,27,16,0,1
145065,43,77,0,1
145066,73,92,0,2
145067,53,84,0,3
145068,62,05,1,1
145069,62,91,0,2
145070,70,80,0,1
145071,48,12,0,4
145072,42,25,0,4
145073,78,44,1,1
145074,55,44,0,1
145075,52,93,1,2
145076,75,42,0,2
145077,59,45,1,2
145078,31,07,0,3
145079,61,01,1,3
145080,56,55,0,2
145081,25,60,1,3
145082,39,25,0,2
145083,46,12,0,2
145084,58,38,0,4
145085,76,32,0,1
145086,61,32,1,4
145087,46,55,1,4
145088,27,23,1,1
145089,28,27,0,4
145090,64,78,1,3
145091,62,35,0,2
145092,68,02,1,2
145093,26,09,0,4
145094,50,38,1,4
145095,64,31,0,4
145096,75,89,0,4
145097,54,77,0,1
145098,28,85,0,1
145099,69,10,1,1
145100,75,62,1,2
145101,63,66,1,3
145102,77,26,1,2
145103,54,98,1,1
145104,44,65,0,3
145105,51,45,1,3
145106,71,94,1,4
145107,50,96,1,1
145108,47,73,1,1
145109,77,87,1,2
145110,55,42,0,1
145111,40,99,0,1
145112,31,22,0,4
145113,39,13,1,1
145114,35,02,0,1
145115,26,14,1,3
145116,33,70,1,1
145117,43,34,1,2
145118,34,85,1,4
145119,48,71,1,3
145120,55,26,1,3
145121,67,61,0,4
145122,34,62,1,3
145123,54,42,0,3
145124,53,33,1,2
145125,78,79,0,4
145126,39,05,0,1
145127,29,44,1,4
145128,56,89,0,2
145129,45,48,0,2
145130,79,67,0,4
145131,58,52,0,1
145132,25,80,1,4
145133,35,15,0,2
145134,60,18,1,1
145135,40,63,1,4
145136,38,13,0,2
145137,60,09,1,1
145138,34,49,1,4
145139,53,12,1,1
145140,72,29,1,2
145141,32,10,1,1
145142,63,21,0,1
145143,35,76,0,4
145144,76,58,1,4
145145,34,49,0,1
145146,25,01,1,3
145147,48,50,0,3
145148,76,43,1,4
145149,72,17,1,4
145150,77,15,0,4
145151,55,71,0,2
145152,49,08,0,1
145153,65,47,1,1
145154,66,75,1,2
145155,78,00,0,3
145156,33,83,1,4
145157,46,06,0,3
145158,38,35,1,4
145159,40,12,1,4
145160,30,00,1,1
145161,67,93,0,3
145162,47,57,0,4
145163,72,91,0,3
145164,56,74,1,2
145165,55,24,1,4
145166,43,65,0,1
145167,35,75,1,4
145168,66,51,1,3
145169,58,92,1,1
145170,51,97,0,2
145171,72,41,1,3
145172,62,52,1,3
145173,71,96,1,1
145174,46,86,0,2
145175,47,11,0,3
145176,27,74,0,3
145177,50,58,1,2
145178,56,45,0,3
145179,68,70,1,3
145180,33,24,0,3
145181,46,59,1,4
145182,75,73,1,1
145183,54,78,1,1
145184,53,38,1,2
145185,53,11,1,1
145186,30,53,1,4
145187,60,90,1,4
145188,26,12,0,1
145189,36,67,1,4
145190,54,01,1,4
145191,73,64,1,1
145192,79,39,1,4
145193,78,37,1,1
145194,64,47,0,1
145195,67,00,1,4
145196,28,06,0,3
145197,44,01,0,2
145198,29,28,1,2
145199,25,54,1,4
145200,33,80,1,4
145201,27,39,0,3
145202,79,29,1,2
145203,46,40,0,1
145204,48,21,0,1
145205,52,48,1,4
145206,33,89,1,2
145207,75,33,0,3
145208,77,93,0,2
145209,27,65,1,4
145210,25,23,1,4
145211,44,06,0,4
145212,58,74,1,3
145213,33,83,1,2
145214,70,27,1,3
145215,64,04,0,4
145216,27,03,1,4
145217,28,10,0,2
145218,39,78,0,2
145219,30,45,0,4
145220,59,82,1,4
145221,36,45,0,3
145222,78,45,1,2
145223,39,54,0,3
145224,66,41,1,2
145225,26,25,1,3
145226,39,19,0,1
145227,71,34,0,2
145228,33,23,0,2
145229,69,80,0,2
145230,37,14,1,4
145231,30,50,1,4
145232,76,01,1,4
145233,69,88,1,1
145234,62,27,0,4
145235,54,55,1,3
145236,75,53,1,4
145237,31,04,0,2
145238,31,61,0,2
145239,31,47,0,4
145240,70,18,1,1
145241,45,98,0,3
145242,60,91,0,4
145243,66,26,0,1
145244,70,89,0,2
145245,75,65,1,1
145246,26,86,0,2
145247,60,39,0,3
145248,59,40,0,4
145249,48,32,0,1
145250,38,81,1,1
145251,34,90,0,4
145252,66,65,0,2
145253,54,15,0,3
145254,37,52,0,1
145255,38,57,0,1
145256,63,38,1,4
145257,52,40,1,2
145258,25,68,1,2
145259,33,35,1,2
145260,79,74,1,1
145261,57,60,1,2
145262,55,77,0,2
145263,47,67,0,2
145264,54,95,0,4
145265,55,44,0,4
145266,27,35,1,2
145267,55,93,1,3
145268,70,75,0,2
145269,53,07,1,2
145270,25,29,0,3
145271,47,42,0,1
145272,31,69,1,1
145273,41,02,0,4
145274,61,57,1,4
145275,64,33,1,1
145276,50,37,1,4
145277,59,65,1,4
145278,33,92,1,4
145279,33,63,1,1
145280,36,29,0,1
145281,77,29,1,1
145282,65,67,1,4
145283,33,31,0,3
145284,73,59,0,3
145285,46,45,0,4
145286,54,24,0,1
145287,39,10,0,4
145288,53,15,0,2
145289,60,43,1,4
145290,76,65,0,2
145291,36,50,0,1
145292,49,75,0,1
145293,29,84,0,1
145294,69,19,1,3
145295,35,05,1,1
145296,41,31,1,3
145297,75,05,0,4
145298,70,89,0,4
145299,37,31,1,1
145300,41,48,0,3
145301,35,46,0,3
145302,55,41,1,2
145303,61,92,0,3
145304,35,75,1,4
145305,67,51,0,1
145306,45,56,1,3
145307,37,35,0,4
145308,58,15,0,1
145309,65,70,0,1
145310,30,95,1,3
145311,68,23,0,2
145312,79,86,0,3
145313,78,84,1,3
145314,66,95,1,4
145315,62,62,1,3
145316,43,32,0,3
145317,58,79,0,4
145318,34,53,0,1
145319,35,69,0,4
145320,71,75,0,1
145321,37,71,1,1
145322,62,36,1,1
145323,63,74,0,2
145324,55,82,0,3
145325,37,10,1,4
145326,25,47,1,3
145327,49,02,1,3
145328,48,91,0,4
145329,37,60,1,3
145330,48,85,0,1
145331,49,80,0,4
145332,79,35,1,2
145333,65,26,1,3
145334,29,82,1,3
145335,67,91,1,1
145336,42,94,0,2
145337,46,27,0,4
145338,67,31,1,3
145339,44,77,1,2
145340,49,54,1,4
145341,50,23,0,3
145342,30,10,1,1
145343,65,93,1,2
145344,55,99,0,4
145345,25,32,0,2
145346,65,08,1,3
145347,54,50,0,2
145348,42,12,1,3
145349,49,00,1,3
145350,60,64,1,1
145351,30,61,1,4
145352,38,31,0,2
145353,39,75,0,1
145354,28,08,1,3
145355,70,85,1,2
145356,65,43,0,4
145357,38,48,0,3
145358,66,67,0,2
145359,77,70,1,4
145360,26,36,1,3
145361,43,58,0,3
145362,50,87,1,4
145363,36,41,1,3
145364,58,20,1,1
145365,33,32,0,4
145366,27,10,1,3
145367,64,75,0,3
145368,65,70,1,3
145369,77,98,1,1
145370,27,30,0,4
145371,41,91,1,2
145372,29,27,1,3
145373,62,31,1,2
145374,59,20,0,3
145375,27,09,0,2
145376,51,36,1,2
145377,63,52,1,2
145378,52,06,0,2
145379,31,80,1,1
145380,45,32,1,2
145381,36,28,0,3
145382,78,69,0,2
145383,25,65,0,2
145384,46,25,1,4
145385,29,57,0,3
145386,29,87,1,4
145387,72,47,1,4
145388,76,57,0,4
145389,79,52,0,4
145390,73,30,0,2
145391,37,01,1,3
145392,61,92,1,1
145393,28,54,1,1
145394,74,01,1,2
145395,75,18,1,3
145396,43,38,1,2
145397,30,19,1,2
145398,32,19,1,4
145399,64,45,1,1
145400,33,75,0,1
145401,67,62,0,1
145402,56,16,1,3
145403,45,22,0,3
145404,48,59,1,2
145405,63,28,0,2
145406,41,58,1,4
145407,57,90,1,1
145408,41,56,1,4
145409,36,06,0,3
145410,63,88,0,1
145411,25,37,0,2
145412,41,72,0,1
145413,52,25,0,2
145414,71,60,0,2
145415,59,86,0,2
145416,28,12,0,1
145417,49,92,1,2
145418,71,02,1,1
145419,72,99,0,1
145420,34,83,1,4
145421,33,87,1,1
145422,71,53,0,3
145423,54,74,1,2
145424,39,39,1,4
145425,25,69,1,2
145426,48,73,0,3
145427,64,31,0,1
145428,59,22,1,3
145429,61,80,0,2
145430,26,92,0,2
145431,71,91,0,2
145432,49,33,0,2
145433,69,32,0,4
145434,64,46,1,4
145435,63,24,0,4
145436,47,37,0,2
145437,37,77,1,3
145438,72,78,0,4
145439,27,78,0,4
145440,55,54,0,1
145441,67,62,0,3
145442,42,50,0,3
145443,26,44,0,4
145444,27,55,1,2
145445,39,84,1,2
145446,29,46,0,1
145447,25,54,1,2
145448,62,00,0,4
145449,79,23,0,2
145450,52,99,1,4
145451,39,00,1,3
145452,63,16,1,4
145453,58,82,0,1
145454,32,18,1,4
145455,64,40,1,1
145456,50,67,0,1
145457,38,55,0,3
145458,73,59,1,4
145459,72,22,1,4
145460,39,55,0,2
145461,27,02,0,4
145462,79,15,0,2
145463,79,01,1,4
145464,49,74,1,2
145465,56,51,1,1
145466,78,45,1,1
145467,35,10,1,1
145468,68,82,1,1
145469,42,81,1,1
145470,57,08,0,2
145471,33,18,0,2
145472,79,97,1,2
145473,47,43,0,4
145474,50,16,1,1
145475,75,53,1,2
145476,77,04,1,1
145477,38,24,0,3
145478,80,00,0,4
145479,25,25,0,2
145480,61,83,0,4
145481,62,87,0,2
145482,52,77,0,1
145483,34,98,0,3
145484,46,36,0,3
145485,41,09,0,3
145486,66,18,0,2
145487,40,69,1,3
145488,25,30,1,3
145489,43,84,0,1
145490,47,70,1,4
145491,77,10,1,4
145492,41,04,0,4
145493,76,52,1,2
145494,31,91,0,2
145495,69,45,1,3
145496,33,16,0,1
145497,60,09,1,2
145498,35,03,0,3
145499,63,22,0,4
145500,49,42,0,3
145501,38,14,0,1
145502,40,15,1,3
145503,29,66,0,1
145504,66,65,1,3
145505,60,61,1,1
145506,60,50,1,2
145507,47,34,1,3
145508,25,61,0,2
145509,64,18,1,1
145510,54,12,0,4
145511,55,95,0,1
145512,76,77,0,1
145513,45,67,1,3
145514,41,39,0,4
145515,49,52,1,2
145516,46,11,0,4
145517,63,51,0,4
145518,35,01,1,1
145519,69,34,1,1
145520,34,86,0,3
145521,71,19,0,4
145522,60,18,1,1
145523,60,41,0,3
145524,25,99,1,4
145525,45,58,1,2
145526,31,87,0,1
145527,29,33,0,3
145528,61,15,0,2
145529,25,34,0,1
145530,57,72,0,3
145531,27,18,1,3
145532,48,92,1,3
145533,41,98,0,4
145534,35,15,1,2
145535,37,17,1,4
145536,62,17,1,1
145537,78,61,0,4
145538,50,00,0,2
145539,29,71,1,4
145540,30,28,0,1
145541,76,83,0,3
145542,64,34,1,3
145543,43,52,1,3
145544,65,82,1,1
145545,47,12,0,1
145546,77,02,0,3
145547,48,16,0,3
145548,44,47,1,2
145549,59,75,1,4
145550,69,10,0,2
145551,42,30,1,1
145552,39,15,1,1
145553,33,31,0,2
145554,47,89,0,3
145555,47,47,1,2
145556,69,89,1,2
145557,27,80,1,2
145558,37,14,1,4
145559,35,21,0,2
145560,69,55,1,3
145561,45,88,0,2
145562,68,24,0,4
145563,59,94,0,1
145564,63,64,0,4
145565,70,59,1,2
145566,63,07,0,3
145567,52,73,1,3
145568,48,34,1,2
145569,33,03,0,4
145570,28,35,1,1
145571,35,93,0,4
145572,25,18,1,2
145573,78,01,0,2
145574,50,04,1,2
145575,30,68,1,1
145576,35,08,1,1
145577,26,65,1,1
145578,39,45,1,3
145579,44,05,0,1
145580,56,11,1,1
145581,50,41,0,1
145582,40,43,0,2
145583,30,46,0,3
145584,74,31,1,1
145585,62,10,1,4
145586,62,76,1,3
145587,53,88,0,3
145588,45,91,0,1
145589,31,35,0,2
145590,37,12,1,1
145591,40,04,0,1
145592,52,42,1,3
145593,78,94,1,2
145594,33,59,1,3
145595,67,16,0,4
145596,27,03,0,3
145597,56,23,0,1
145598,32,33,0,4
145599,76,97,1,1
145600,36,69,0,1
145601,28,35,1,3
145602,45,04,1,2
145603,52,61,0,2
145604,79,49,1,1
145605,46,15,1,2
145606,46,80,1,3
145607,59,06,1,2
145608,47,27,0,1
145609,74,23,0,3
145610,27,76,1,3
145611,56,16,0,2
145612,64,82,1,4
145613,31,21,0,1
145614,48,97,0,2
145615,27,04,0,4
145616,50,78,1,4
145617,63,40,1,3
145618,42,50,1,1
145619,46,38,0,4
145620,69,55,0,2
145621,27,46,0,3
145622,66,22,1,1
145623,58,64,1,1
145624,64,26,1,4
145625,52,50,1,4
145626,64,26,1,2
145627,57,63,1,1
145628,30,99,1,2
145629,60,50,1,2
145630,79,25,1,1
145631,59,78,0,2
145632,66,25,0,1
145633,71,13,0,1
145634,48,08,1,1
145635,70,29,0,4
145636,40,82,0,3
145637,62,82,1,2
145638,55,99,0,1
145639,46,63,0,2
145640,33,35,1,1
145641,35,78,1,2
145642,25,10,0,2
145643,41,16,1,2
145644,52,06,1,3
145645,50,95,0,1
145646,44,39,0,1
145647,27,27,0,2
145648,26,50,1,1
145649,31,46,0,2
145650,71,73,0,2
145651,65,45,0,3
145652,36,84,0,3
145653,70,81,0,4
145654,34,24,0,4
145655,50,74,0,3
145656,48,33,1,2
145657,41,21,1,2
145658,40,03,1,2
145659,30,87,1,2
145660,59,40,1,3
145661,62,21,0,4
145662,36,18,0,4
145663,44,19,0,4
145664,63,10,0,1
145665,41,19,0,4
145666,35,78,0,3
145667,51,34,1,1
145668,30,37,1,2
145669,74,70,1,3
145670,31,59,0,2
145671,75,39,1,2
145672,44,46,0,2
145673,70,00,1,1
145674,36,98,0,1
145675,63,34,1,3
145676,70,17,0,4
145677,27,90,0,2
145678,49,69,1,2
145679,46,66,1,1
145680,62,45,0,1
145681,43,76,0,3
145682,47,36,1,4
145683,33,51,0,3
145684,56,33,0,4
145685,40,79,1,2
145686,35,79,0,2
145687,59,42,1,4
145688,72,04,0,2
145689,73,90,1,4
145690,41,56,0,1
145691,62,20,1,1
145692,67,83,0,4
145693,74,48,1,2
145694,32,32,0,3
145695,72,00,1,1
