id,cantidad,fecha,operador
87685,1607,2020/05/1,87685
87686,1189,2020/05/1,87686
87687,363,2020/05/1,87687
87688,603,2020/05/1,87688
87689,852,2020/05/1,87689
87690,78,2020/05/1,87690
87691,1355,2020/05/1,87691
87692,1508,2020/05/1,87692
87693,158,2020/05/1,87693
87694,293,2020/05/1,87694
87695,1231,2020/05/1,87695
87696,517,2020/05/1,87696
87697,1974,2020/05/1,87697
87698,797,2020/05/1,87698
87699,1459,2020/05/1,87699
87700,700,2020/05/1,87700
87701,1610,2020/05/1,87701
87702,976,2020/05/1,87702
87703,843,2020/05/1,87703
87704,191,2020/05/1,87704
87705,893,2020/05/1,87705
87706,107,2020/05/1,87706
87707,475,2020/05/1,87707
87708,1306,2020/05/1,87708
87709,1284,2020/05/1,87709
87710,673,2020/05/1,87710
87711,1509,2020/05/1,87711
87712,984,2020/05/1,87712
87713,1516,2020/05/1,87713
87714,1932,2020/05/1,87714
87715,1177,2020/05/1,87715
87716,1687,2020/05/1,87716
87717,1291,2020/05/1,87717
87718,599,2020/05/1,87718
87719,1781,2020/05/1,87719
87720,1202,2020/05/1,87720
87721,458,2020/05/1,87721
87722,1484,2020/05/1,87722
87723,939,2020/05/1,87723
87724,948,2020/05/1,87724
87725,45,2020/05/1,87725
87726,1820,2020/05/1,87726
87727,483,2020/05/1,87727
87728,1979,2020/05/1,87728
87729,1987,2020/05/1,87729
87730,976,2020/05/1,87730
87731,778,2020/05/1,87731
87732,1396,2020/05/1,87732
87733,1992,2020/05/1,87733
87734,814,2020/05/1,87734
87735,697,2020/05/1,87735
87736,1515,2020/05/1,87736
87737,823,2020/05/1,87737
87738,1692,2020/05/1,87738
87739,1283,2020/05/1,87739
87740,290,2020/05/1,87740
87741,1278,2020/05/1,87741
87742,613,2020/05/1,87742
87743,1689,2020/05/1,87743
87744,968,2020/05/1,87744
87745,1738,2020/05/1,87745
87746,249,2020/05/1,87746
87747,653,2020/05/1,87747
87748,1942,2020/05/1,87748
87749,1777,2020/05/1,87749
87750,1488,2020/05/1,87750
87751,1987,2020/05/1,87751
87752,84,2020/05/1,87752
87753,1418,2020/05/1,87753
87754,772,2020/05/1,87754
87755,1151,2020/05/1,87755
87756,852,2020/05/1,87756
87757,618,2020/05/1,87757
87758,1512,2020/05/1,87758
87759,1259,2020/05/1,87759
87760,215,2020/05/1,87760
87761,1050,2020/05/1,87761
87762,1010,2020/05/1,87762
87763,1540,2020/05/1,87763
87764,1758,2020/05/1,87764
87765,162,2020/05/1,87765
87766,275,2020/05/1,87766
87767,961,2020/05/1,87767
87768,1880,2020/05/1,87768
87769,1146,2020/05/1,87769
87770,1455,2020/05/1,87770
87771,1253,2020/05/1,87771
87772,1606,2020/05/1,87772
87773,683,2020/05/1,87773
87774,328,2020/05/1,87774
87775,977,2020/05/1,87775
87776,589,2020/05/1,87776
87777,1296,2020/05/1,87777
87778,896,2020/05/1,87778
87779,746,2020/05/1,87779
87780,773,2020/05/1,87780
87781,1976,2020/05/1,87781
87782,413,2020/05/1,87782
87783,1110,2020/05/1,87783
87784,732,2020/05/1,87784
87785,1959,2020/05/1,87785
87786,1789,2020/05/1,87786
87787,319,2020/05/1,87787
87788,1532,2020/05/1,87788
87789,1186,2020/05/1,87789
87790,1294,2020/05/1,87790
87791,1806,2020/05/1,87791
87792,600,2020/05/1,87792
87793,287,2020/05/1,87793
87794,185,2020/05/1,87794
87795,1640,2020/05/1,87795
87796,270,2020/05/1,87796
87797,1285,2020/05/1,87797
87798,1467,2020/05/1,87798
87799,285,2020/05/1,87799
87800,1133,2020/05/1,87800
87801,1171,2020/05/1,87801
87802,1065,2020/05/1,87802
87803,244,2020/05/1,87803
87804,1937,2020/05/1,87804
87805,1033,2020/05/1,87805
87806,73,2020/05/1,87806
87807,779,2020/05/1,87807
87808,1704,2020/05/1,87808
87809,1393,2020/05/1,87809
87810,857,2020/05/1,87810
87811,1641,2020/05/1,87811
87812,1278,2020/05/1,87812
87813,1367,2020/05/1,87813
87814,1570,2020/05/1,87814
87815,1762,2020/05/1,87815
87816,878,2020/05/1,87816
87817,416,2020/05/1,87817
87818,144,2020/05/1,87818
87819,1653,2020/05/1,87819
87820,1718,2020/05/1,87820
87821,1548,2020/05/1,87821
87822,184,2020/05/1,87822
87823,1719,2020/05/1,87823
87824,753,2020/05/1,87824
87825,1414,2020/05/1,87825
87826,969,2020/05/1,87826
87827,1512,2020/05/1,87827
87828,1883,2020/05/1,87828
87829,695,2020/05/1,87829
87830,1811,2020/05/1,87830
87831,653,2020/05/1,87831
87832,116,2020/05/1,87832
87833,1466,2020/05/1,87833
87834,970,2020/05/1,87834
87835,1539,2020/05/1,87835
87836,1825,2020/05/1,87836
87837,569,2020/05/1,87837
87838,472,2020/05/1,87838
87839,1884,2020/05/1,87839
87840,1858,2020/05/1,87840
87841,1676,2020/05/1,87841
87842,155,2020/05/1,87842
87843,60,2020/05/1,87843
87844,1280,2020/05/1,87844
87845,832,2020/05/1,87845
87846,1022,2020/05/1,87846
87847,1690,2020/05/1,87847
87848,1128,2020/05/1,87848
87849,1853,2020/05/1,87849
87850,94,2020/05/1,87850
87851,1070,2020/05/1,87851
87852,1685,2020/05/1,87852
87853,1025,2020/05/1,87853
87854,1110,2020/05/1,87854
87855,1335,2020/05/1,87855
87856,1957,2020/05/1,87856
87857,1712,2020/05/1,87857
87858,314,2020/05/1,87858
87859,959,2020/05/1,87859
87860,1802,2020/05/1,87860
87861,736,2020/05/1,87861
87862,1779,2020/05/1,87862
87863,244,2020/05/1,87863
87864,358,2020/05/1,87864
87865,1089,2020/05/1,87865
87866,190,2020/05/1,87866
87867,792,2020/05/1,87867
87868,683,2020/05/1,87868
87869,1586,2020/05/1,87869
87870,491,2020/05/1,87870
87871,241,2020/05/1,87871
87872,1955,2020/05/1,87872
87873,340,2020/05/1,87873
87874,1254,2020/05/1,87874
87875,653,2020/05/1,87875
87876,1064,2020/05/1,87876
87877,1742,2020/05/1,87877
87878,0,2020/05/1,87878
87879,1233,2020/05/1,87879
87880,902,2020/05/1,87880
87881,1508,2020/05/1,87881
87882,273,2020/05/1,87882
87883,499,2020/05/1,87883
87884,1788,2020/05/1,87884
87885,651,2020/05/1,87885
87886,1247,2020/05/1,87886
87887,366,2020/05/1,87887
87888,727,2020/05/1,87888
87889,495,2020/05/1,87889
87890,146,2020/05/1,87890
87891,1672,2020/05/1,87891
87892,1187,2020/05/1,87892
87893,31,2020/05/1,87893
87894,1517,2020/05/1,87894
87895,843,2020/05/1,87895
87896,1021,2020/05/1,87896
87897,1332,2020/05/1,87897
87898,1656,2020/05/1,87898
87899,638,2020/05/1,87899
87900,344,2020/05/1,87900
87901,1839,2020/05/1,87901
87902,1230,2020/05/1,87902
87903,1610,2020/05/1,87903
87904,762,2020/05/1,87904
87905,438,2020/05/1,87905
87906,689,2020/05/1,87906
87907,325,2020/05/1,87907
87908,774,2020/05/1,87908
87909,1520,2020/05/1,87909
87910,6,2020/05/1,87910
87911,365,2020/05/1,87911
87912,157,2020/05/1,87912
87913,1674,2020/05/1,87913
87914,1141,2020/05/1,87914
87915,464,2020/05/1,87915
87916,1914,2020/05/1,87916
87917,1147,2020/05/1,87917
87918,1655,2020/05/1,87918
87919,589,2020/05/1,87919
87920,1685,2020/05/1,87920
87921,1013,2020/05/1,87921
87922,1621,2020/05/1,87922
87923,1245,2020/05/1,87923
87924,1535,2020/05/1,87924
87925,286,2020/05/1,87925
87926,452,2020/05/1,87926
87927,1507,2020/05/1,87927
87928,1057,2020/05/1,87928
87929,1791,2020/05/1,87929
87930,179,2020/05/1,87930
87931,1545,2020/05/1,87931
87932,1599,2020/05/1,87932
87933,614,2020/05/1,87933
87934,1641,2020/05/1,87934
87935,1478,2020/05/1,87935
87936,1638,2020/05/1,87936
87937,18,2020/05/1,87937
87938,389,2020/05/1,87938
87939,1615,2020/05/1,87939
87940,1455,2020/05/1,87940
87941,299,2020/05/1,87941
87942,1687,2020/05/1,87942
87943,1272,2020/05/1,87943
87944,248,2020/05/1,87944
87945,1703,2020/05/1,87945
87946,1318,2020/05/1,87946
87947,1067,2020/05/1,87947
87948,826,2020/05/1,87948
87949,643,2020/05/1,87949
87950,1434,2020/05/1,87950
87951,1351,2020/05/1,87951
87952,1560,2020/05/1,87952
87953,295,2020/05/1,87953
87954,215,2020/05/1,87954
87955,978,2020/05/1,87955
87956,1573,2020/05/1,87956
87957,1117,2020/05/1,87957
87958,1862,2020/05/1,87958
87959,1898,2020/05/1,87959
87960,421,2020/05/1,87960
87961,1591,2020/05/1,87961
87962,741,2020/05/1,87962
87963,1819,2020/05/1,87963
87964,609,2020/05/1,87964
87965,123,2020/05/1,87965
87966,806,2020/05/1,87966
87967,1009,2020/05/1,87967
87968,1528,2020/05/1,87968
87969,1289,2020/05/1,87969
87970,1777,2020/05/1,87970
87971,800,2020/05/1,87971
87972,227,2020/05/1,87972
87973,244,2020/05/1,87973
87974,1460,2020/05/1,87974
87975,397,2020/05/1,87975
87976,1251,2020/05/1,87976
87977,348,2020/05/1,87977
87978,875,2020/05/1,87978
87979,666,2020/05/1,87979
87980,810,2020/05/1,87980
87981,1497,2020/05/1,87981
87982,903,2020/05/1,87982
87983,1019,2020/05/1,87983
87984,883,2020/05/1,87984
87985,591,2020/05/1,87985
87986,268,2020/05/1,87986
87987,456,2020/05/1,87987
87988,291,2020/05/1,87988
87989,1184,2020/05/1,87989
87990,1706,2020/05/1,87990
87991,1038,2020/05/1,87991
87992,1402,2020/05/1,87992
87993,19,2020/05/1,87993
87994,371,2020/05/1,87994
87995,692,2020/05/1,87995
87996,89,2020/05/1,87996
87997,1460,2020/05/1,87997
87998,1793,2020/05/1,87998
87999,1188,2020/05/1,87999
88000,1451,2020/05/1,88000
88001,0,2020/05/1,88001
88002,357,2020/05/1,88002
88003,1376,2020/05/1,88003
88004,263,2020/05/1,88004
88005,388,2020/05/1,88005
88006,1546,2020/05/1,88006
88007,1066,2020/05/1,88007
88008,522,2020/05/1,88008
88009,489,2020/05/1,88009
88010,274,2020/05/1,88010
88011,1492,2020/05/1,88011
88012,117,2020/05/1,88012
88013,852,2020/05/1,88013
88014,294,2020/05/1,88014
88015,1648,2020/05/1,88015
88016,1381,2020/05/1,88016
88017,85,2020/05/1,88017
88018,927,2020/05/1,88018
88019,1152,2020/05/1,88019
88020,1395,2020/05/1,88020
88021,1900,2020/05/1,88021
88022,30,2020/05/1,88022
88023,1180,2020/05/1,88023
88024,642,2020/05/1,88024
88025,888,2020/05/1,88025
88026,398,2020/05/1,88026
88027,917,2020/05/1,88027
88028,1889,2020/05/1,88028
88029,1764,2020/05/1,88029
88030,815,2020/05/1,88030
88031,1034,2020/05/1,88031
88032,86,2020/05/1,88032
88033,383,2020/05/1,88033
88034,837,2020/05/1,88034
88035,185,2020/05/1,88035
88036,322,2020/05/1,88036
88037,61,2020/05/1,88037
88038,451,2020/05/1,88038
88039,978,2020/05/1,88039
88040,1831,2020/05/1,88040
88041,1228,2020/05/1,88041
88042,408,2020/05/1,88042
88043,1323,2020/05/1,88043
88044,814,2020/05/1,88044
88045,288,2020/05/1,88045
88046,1958,2020/05/1,88046
88047,1082,2020/05/1,88047
88048,1476,2020/05/1,88048
88049,1014,2020/05/1,88049
88050,622,2020/05/1,88050
88051,1517,2020/05/1,88051
88052,407,2020/05/1,88052
88053,992,2020/05/1,88053
88054,902,2020/05/1,88054
88055,46,2020/05/1,88055
88056,344,2020/05/1,88056
88057,952,2020/05/1,88057
88058,1284,2020/05/1,88058
88059,217,2020/05/1,88059
88060,424,2020/05/1,88060
88061,1710,2020/05/1,88061
88062,773,2020/05/1,88062
88063,1332,2020/05/1,88063
88064,108,2020/05/1,88064
88065,537,2020/05/1,88065
88066,666,2020/05/1,88066
88067,87,2020/05/1,88067
88068,430,2020/05/1,88068
88069,877,2020/05/1,88069
88070,1578,2020/05/1,88070
88071,650,2020/05/1,88071
88072,151,2020/05/1,88072
88073,277,2020/05/1,88073
88074,1221,2020/05/1,88074
88075,1487,2020/05/1,88075
88076,909,2020/05/1,88076
88077,1823,2020/05/1,88077
88078,1609,2020/05/1,88078
88079,1115,2020/05/1,88079
88080,1911,2020/05/1,88080
88081,1795,2020/05/1,88081
88082,758,2020/05/1,88082
88083,338,2020/05/1,88083
88084,6,2020/05/1,88084
88085,94,2020/05/1,88085
88086,885,2020/05/1,88086
88087,968,2020/05/1,88087
88088,877,2020/05/1,88088
88089,1611,2020/05/1,88089
88090,659,2020/05/1,88090
88091,911,2020/05/1,88091
88092,1476,2020/05/1,88092
88093,128,2020/05/1,88093
88094,77,2020/05/1,88094
88095,1014,2020/05/1,88095
88096,1263,2020/05/1,88096
88097,1750,2020/05/1,88097
88098,1197,2020/05/1,88098
88099,64,2020/05/1,88099
88100,726,2020/05/1,88100
88101,1879,2020/05/1,88101
88102,1966,2020/05/1,88102
88103,305,2020/05/1,88103
88104,796,2020/05/1,88104
88105,1333,2020/05/1,88105
88106,781,2020/05/1,88106
88107,477,2020/05/1,88107
88108,1389,2020/05/1,88108
88109,1002,2020/05/1,88109
88110,1833,2020/05/1,88110
88111,608,2020/05/1,88111
88112,1667,2020/05/1,88112
88113,387,2020/05/1,88113
88114,1391,2020/05/1,88114
88115,1589,2020/05/1,88115
88116,1981,2020/05/1,88116
88117,1657,2020/05/1,88117
88118,705,2020/05/1,88118
88119,659,2020/05/1,88119
88120,1328,2020/05/1,88120
88121,1067,2020/05/1,88121
88122,795,2020/05/1,88122
88123,1797,2020/05/1,88123
88124,491,2020/05/1,88124
88125,1601,2020/05/1,88125
88126,1762,2020/05/1,88126
88127,98,2020/05/1,88127
88128,1262,2020/05/1,88128
88129,1763,2020/05/1,88129
88130,1182,2020/05/1,88130
88131,889,2020/05/1,88131
88132,956,2020/05/1,88132
88133,1781,2020/05/1,88133
88134,1075,2020/05/1,88134
88135,1813,2020/05/1,88135
88136,1259,2020/05/1,88136
88137,1526,2020/05/1,88137
88138,1195,2020/05/1,88138
88139,233,2020/05/1,88139
88140,1262,2020/05/1,88140
88141,1627,2020/05/1,88141
88142,778,2020/05/1,88142
88143,1446,2020/05/1,88143
88144,1520,2020/05/1,88144
88145,1557,2020/05/1,88145
88146,1008,2020/05/1,88146
88147,1997,2020/05/1,88147
88148,1540,2020/05/1,88148
88149,1200,2020/05/1,88149
88150,1016,2020/05/1,88150
88151,725,2020/05/1,88151
88152,1479,2020/05/1,88152
88153,759,2020/05/1,88153
88154,1662,2020/05/1,88154
88155,89,2020/05/1,88155
88156,1626,2020/05/1,88156
88157,650,2020/05/1,88157
88158,1971,2020/05/1,88158
88159,710,2020/05/1,88159
88160,980,2020/05/1,88160
88161,1940,2020/05/1,88161
88162,542,2020/05/1,88162
88163,1933,2020/05/1,88163
88164,1659,2020/05/1,88164
88165,1494,2020/05/1,88165
88166,88,2020/05/1,88166
88167,876,2020/05/1,88167
88168,423,2020/05/1,88168
88169,1194,2020/05/1,88169
88170,766,2020/05/1,88170
88171,844,2020/05/1,88171
88172,349,2020/05/1,88172
88173,830,2020/05/1,88173
88174,189,2020/05/1,88174
88175,700,2020/05/1,88175
88176,1731,2020/05/1,88176
88177,1920,2020/05/1,88177
88178,511,2020/05/1,88178
88179,1355,2020/05/1,88179
88180,1642,2020/05/1,88180
88181,489,2020/05/1,88181
88182,206,2020/05/1,88182
88183,1098,2020/05/1,88183
88184,398,2020/05/1,88184
88185,938,2020/05/1,88185
88186,1507,2020/05/1,88186
88187,1828,2020/05/1,88187
88188,480,2020/05/1,88188
88189,300,2020/05/1,88189
88190,1840,2020/05/1,88190
88191,1559,2020/05/1,88191
88192,94,2020/05/1,88192
88193,685,2020/05/1,88193
88194,601,2020/05/1,88194
88195,1324,2020/05/1,88195
88196,540,2020/05/1,88196
88197,752,2020/05/1,88197
88198,1075,2020/05/1,88198
88199,797,2020/05/1,88199
88200,1283,2020/05/1,88200
88201,1609,2020/05/1,88201
88202,240,2020/05/1,88202
88203,413,2020/05/1,88203
88204,735,2020/05/1,88204
88205,1553,2020/05/1,88205
88206,910,2020/05/1,88206
88207,1312,2020/05/1,88207
88208,69,2020/05/1,88208
88209,354,2020/05/1,88209
88210,95,2020/05/1,88210
88211,1373,2020/05/1,88211
88212,1100,2020/05/1,88212
88213,298,2020/05/1,88213
88214,675,2020/05/1,88214
88215,925,2020/05/1,88215
88216,884,2020/05/1,88216
88217,1938,2020/05/1,88217
88218,1300,2020/05/1,88218
88219,801,2020/05/1,88219
88220,1882,2020/05/1,88220
88221,1622,2020/05/1,88221
88222,496,2020/05/1,88222
88223,246,2020/05/1,88223
88224,1367,2020/05/1,88224
88225,1394,2020/05/1,88225
88226,345,2020/05/1,88226
88227,1427,2020/05/1,88227
88228,820,2020/05/1,88228
88229,1394,2020/05/1,88229
88230,42,2020/05/1,88230
88231,336,2020/05/1,88231
88232,1371,2020/05/1,88232
88233,367,2020/05/1,88233
88234,1871,2020/05/1,88234
88235,1742,2020/05/1,88235
88236,708,2020/05/1,88236
88237,1687,2020/05/1,88237
88238,1697,2020/05/1,88238
88239,1473,2020/05/1,88239
88240,1687,2020/05/1,88240
88241,548,2020/05/1,88241
88242,1543,2020/05/1,88242
88243,1495,2020/05/1,88243
88244,663,2020/05/1,88244
88245,1103,2020/05/1,88245
88246,430,2020/05/1,88246
88247,1072,2020/05/1,88247
88248,551,2020/05/1,88248
88249,1700,2020/05/1,88249
88250,1302,2020/05/1,88250
88251,335,2020/05/1,88251
88252,1767,2020/05/1,88252
88253,207,2020/05/1,88253
88254,1782,2020/05/1,88254
88255,224,2020/05/1,88255
88256,1450,2020/05/1,88256
88257,90,2020/05/1,88257
88258,935,2020/05/1,88258
88259,31,2020/05/1,88259
88260,1696,2020/05/1,88260
88261,1766,2020/05/1,88261
88262,424,2020/05/1,88262
88263,1060,2020/05/1,88263
88264,320,2020/05/1,88264
88265,679,2020/05/1,88265
88266,166,2020/05/1,88266
88267,1410,2020/05/1,88267
88268,1386,2020/05/1,88268
88269,470,2020/05/1,88269
88270,13,2020/05/1,88270
88271,671,2020/05/1,88271
88272,381,2020/05/1,88272
88273,689,2020/05/1,88273
88274,1221,2020/05/1,88274
88275,1020,2020/05/1,88275
88276,252,2020/05/1,88276
88277,143,2020/05/1,88277
88278,115,2020/05/1,88278
88279,630,2020/05/1,88279
88280,1041,2020/05/1,88280
88281,1716,2020/05/1,88281
88282,1244,2020/05/1,88282
88283,1820,2020/05/1,88283
88284,944,2020/05/1,88284
88285,1740,2020/05/1,88285
88286,906,2020/05/1,88286
88287,839,2020/05/1,88287
88288,360,2020/05/1,88288
88289,707,2020/05/1,88289
88290,594,2020/05/1,88290
88291,1724,2020/05/1,88291
88292,1145,2020/05/1,88292
88293,143,2020/05/1,88293
88294,1459,2020/05/1,88294
88295,1036,2020/05/1,88295
88296,1429,2020/05/1,88296
88297,605,2020/05/1,88297
88298,1705,2020/05/1,88298
88299,866,2020/05/1,88299
88300,1917,2020/05/1,88300
88301,1797,2020/05/1,88301
88302,22,2020/05/1,88302
88303,1540,2020/05/1,88303
88304,1149,2020/05/1,88304
88305,13,2020/05/1,88305
88306,1678,2020/05/1,88306
88307,753,2020/05/1,88307
88308,339,2020/05/1,88308
88309,1985,2020/05/1,88309
88310,445,2020/05/1,88310
88311,1384,2020/05/1,88311
88312,1532,2020/05/1,88312
88313,1540,2020/05/1,88313
88314,1064,2020/05/1,88314
88315,1355,2020/05/1,88315
88316,269,2020/05/1,88316
88317,443,2020/05/1,88317
88318,1095,2020/05/1,88318
88319,1822,2020/05/1,88319
88320,661,2020/05/1,88320
88321,334,2020/05/1,88321
88322,210,2020/05/1,88322
88323,276,2020/05/1,88323
88324,1953,2020/05/1,88324
88325,379,2020/05/1,88325
88326,157,2020/05/1,88326
88327,176,2020/05/1,88327
88328,1385,2020/05/1,88328
88329,1514,2020/05/1,88329
88330,1196,2020/05/1,88330
88331,122,2020/05/1,88331
88332,486,2020/05/1,88332
88333,1062,2020/05/1,88333
88334,75,2020/05/1,88334
88335,1574,2020/05/1,88335
88336,90,2020/05/1,88336
88337,1918,2020/05/1,88337
88338,1932,2020/05/1,88338
88339,1560,2020/05/1,88339
88340,278,2020/05/1,88340
88341,1808,2020/05/1,88341
88342,93,2020/05/1,88342
88343,154,2020/05/1,88343
88344,1323,2020/05/1,88344
88345,1784,2020/05/1,88345
88346,1535,2020/05/1,88346
88347,353,2020/05/1,88347
88348,837,2020/05/1,88348
88349,1109,2020/05/1,88349
88350,1528,2020/05/1,88350
88351,1511,2020/05/1,88351
88352,596,2020/05/1,88352
88353,764,2020/05/1,88353
88354,1121,2020/05/1,88354
88355,22,2020/05/1,88355
88356,172,2020/05/1,88356
88357,1537,2020/05/1,88357
88358,1581,2020/05/1,88358
88359,1968,2020/05/1,88359
88360,1338,2020/05/1,88360
88361,1249,2020/05/1,88361
88362,1438,2020/05/1,88362
88363,816,2020/05/1,88363
88364,277,2020/05/1,88364
88365,1435,2020/05/1,88365
88366,577,2020/05/1,88366
88367,870,2020/05/1,88367
88368,1766,2020/05/1,88368
88369,481,2020/05/1,88369
88370,1307,2020/05/1,88370
88371,1415,2020/05/1,88371
88372,1315,2020/05/1,88372
88373,562,2020/05/1,88373
88374,1936,2020/05/1,88374
88375,1566,2020/05/1,88375
88376,1147,2020/05/1,88376
88377,411,2020/05/1,88377
88378,1720,2020/05/1,88378
88379,666,2020/05/1,88379
88380,828,2020/05/1,88380
88381,548,2020/05/1,88381
88382,499,2020/05/1,88382
88383,127,2020/05/1,88383
88384,1097,2020/05/1,88384
88385,904,2020/05/1,88385
88386,1337,2020/05/1,88386
88387,883,2020/05/1,88387
88388,234,2020/05/1,88388
88389,1832,2020/05/1,88389
88390,716,2020/05/1,88390
88391,413,2020/05/1,88391
88392,958,2020/05/1,88392
88393,902,2020/05/1,88393
88394,1812,2020/05/1,88394
88395,1523,2020/05/1,88395
88396,281,2020/05/1,88396
88397,658,2020/05/1,88397
88398,1286,2020/05/1,88398
88399,1903,2020/05/1,88399
88400,1108,2020/05/1,88400
88401,1700,2020/05/1,88401
88402,769,2020/05/1,88402
88403,362,2020/05/1,88403
88404,316,2020/05/1,88404
88405,738,2020/05/1,88405
88406,1464,2020/05/1,88406
88407,307,2020/05/1,88407
88408,1966,2020/05/1,88408
88409,553,2020/05/1,88409
88410,1949,2020/05/1,88410
88411,415,2020/05/1,88411
88412,1097,2020/05/1,88412
88413,334,2020/05/1,88413
88414,732,2020/05/1,88414
88415,165,2020/05/1,88415
88416,1151,2020/05/1,88416
88417,1790,2020/05/1,88417
88418,1559,2020/05/1,88418
88419,1467,2020/05/1,88419
88420,1540,2020/05/1,88420
88421,1757,2020/05/1,88421
88422,1272,2020/05/1,88422
88423,1900,2020/05/1,88423
88424,1864,2020/05/1,88424
88425,1523,2020/05/1,88425
88426,437,2020/05/1,88426
88427,467,2020/05/1,88427
88428,389,2020/05/1,88428
88429,1796,2020/05/1,88429
88430,177,2020/05/1,88430
88431,1492,2020/05/1,88431
88432,156,2020/05/1,88432
88433,96,2020/05/1,88433
88434,482,2020/05/1,88434
88435,1658,2020/05/1,88435
88436,1333,2020/05/1,88436
88437,309,2020/05/1,88437
88438,1454,2020/05/1,88438
88439,1842,2020/05/1,88439
88440,1402,2020/05/1,88440
88441,1022,2020/05/1,88441
88442,1030,2020/05/1,88442
88443,1418,2020/05/1,88443
88444,567,2020/05/1,88444
88445,486,2020/05/1,88445
88446,1969,2020/05/1,88446
88447,542,2020/05/1,88447
88448,1923,2020/05/1,88448
88449,1359,2020/05/1,88449
88450,989,2020/05/1,88450
88451,1784,2020/05/1,88451
88452,1036,2020/05/1,88452
88453,502,2020/05/1,88453
88454,977,2020/05/1,88454
88455,298,2020/05/1,88455
88456,1750,2020/05/1,88456
88457,525,2020/05/1,88457
88458,1473,2020/05/1,88458
88459,669,2020/05/1,88459
88460,19,2020/05/1,88460
88461,1793,2020/05/1,88461
88462,985,2020/05/1,88462
88463,1166,2020/05/1,88463
88464,244,2020/05/1,88464
88465,618,2020/05/1,88465
88466,1906,2020/05/1,88466
88467,1626,2020/05/1,88467
88468,204,2020/05/1,88468
88469,1779,2020/05/1,88469
88470,793,2020/05/1,88470
88471,688,2020/05/1,88471
88472,246,2020/05/1,88472
88473,1647,2020/05/1,88473
88474,1732,2020/05/1,88474
88475,1488,2020/05/1,88475
88476,88,2020/05/1,88476
88477,1144,2020/05/1,88477
88478,656,2020/05/1,88478
88479,1542,2020/05/1,88479
88480,1696,2020/05/1,88480
88481,115,2020/05/1,88481
88482,1000,2020/05/1,88482
88483,1833,2020/05/1,88483
88484,1899,2020/05/1,88484
88485,1812,2020/05/1,88485
88486,265,2020/05/1,88486
88487,1992,2020/05/1,88487
88488,383,2020/05/1,88488
88489,1078,2020/05/1,88489
88490,1972,2020/05/1,88490
88491,1937,2020/05/1,88491
88492,726,2020/05/1,88492
88493,1141,2020/05/1,88493
88494,1155,2020/05/1,88494
88495,1947,2020/05/1,88495
88496,1907,2020/05/1,88496
88497,997,2020/05/1,88497
88498,162,2020/05/1,88498
88499,1764,2020/05/1,88499
88500,1328,2020/05/1,88500
88501,1830,2020/05/1,88501
88502,448,2020/05/1,88502
88503,1933,2020/05/1,88503
88504,778,2020/05/1,88504
88505,504,2020/05/1,88505
88506,135,2020/05/1,88506
88507,1359,2020/05/1,88507
88508,450,2020/05/1,88508
88509,940,2020/05/1,88509
88510,1916,2020/05/1,88510
88511,1416,2020/05/1,88511
88512,293,2020/05/1,88512
88513,1546,2020/05/1,88513
88514,1999,2020/05/1,88514
88515,1242,2020/05/1,88515
88516,21,2020/05/1,88516
88517,620,2020/05/1,88517
88518,387,2020/05/1,88518
88519,1999,2020/05/1,88519
88520,1733,2020/05/1,88520
88521,1136,2020/05/1,88521
88522,1114,2020/05/1,88522
88523,1131,2020/05/1,88523
88524,894,2020/05/1,88524
88525,83,2020/05/1,88525
88526,1333,2020/05/1,88526
88527,1114,2020/05/1,88527
88528,1423,2020/05/1,88528
88529,1381,2020/05/1,88529
88530,297,2020/05/1,88530
88531,1633,2020/05/1,88531
88532,1325,2020/05/1,88532
88533,685,2020/05/1,88533
88534,1370,2020/05/1,88534
88535,1075,2020/05/1,88535
88536,973,2020/05/1,88536
88537,1620,2020/05/1,88537
88538,926,2020/05/1,88538
88539,699,2020/05/1,88539
88540,1252,2020/05/1,88540
88541,764,2020/05/1,88541
88542,90,2020/05/1,88542
88543,364,2020/05/1,88543
88544,814,2020/05/1,88544
88545,1580,2020/05/1,88545
88546,817,2020/05/1,88546
88547,1654,2020/05/1,88547
88548,251,2020/05/1,88548
88549,78,2020/05/1,88549
88550,10,2020/05/1,88550
88551,1499,2020/05/1,88551
88552,380,2020/05/1,88552
88553,1817,2020/05/1,88553
88554,1412,2020/05/1,88554
88555,977,2020/05/1,88555
88556,1685,2020/05/1,88556
88557,1228,2020/05/1,88557
88558,343,2020/05/1,88558
88559,548,2020/05/1,88559
88560,1294,2020/05/1,88560
88561,650,2020/05/1,88561
88562,1805,2020/05/1,88562
88563,431,2020/05/1,88563
88564,1022,2020/05/1,88564
88565,1057,2020/05/1,88565
88566,58,2020/05/1,88566
88567,528,2020/05/1,88567
88568,842,2020/05/1,88568
88569,800,2020/05/1,88569
88570,448,2020/05/1,88570
88571,628,2020/05/1,88571
88572,1178,2020/05/1,88572
88573,1114,2020/05/1,88573
88574,1116,2020/05/1,88574
88575,1754,2020/05/1,88575
88576,1465,2020/05/1,88576
88577,599,2020/05/1,88577
88578,748,2020/05/1,88578
88579,1406,2020/05/1,88579
88580,365,2020/05/1,88580
88581,1111,2020/05/1,88581
88582,89,2020/05/1,88582
88583,1732,2020/05/1,88583
88584,330,2020/05/1,88584
88585,1358,2020/05/1,88585
